epoch,step,train_loss_step
270,50799,0.9880910515785217
270,50849,0.2824569642543793
270,50899,0.14864295721054077
271,50949,0.28618040680885315
271,50999,0.02203170396387577
271,51049,0.4341943860054016
271,51099,0.13237659633159637
272,51149,0.6122873425483704
272,51199,0.24977414309978485
272,51249,0.0881902426481247
272,51299,0.22330161929130554
273,51349,0.4363696873188019
273,51399,0.17299872636795044
273,51449,0.028676196932792664
273,51499,0.012192723341286182
274,51549,0.029547851532697678
274,51599,0.1885962039232254
274,51649,0.2552248239517212
274,51699,0.019830377772450447
275,51749,0.32665467262268066
275,51799,0.5150733590126038
275,51849,0.034640081226825714
276,51899,0.29806777834892273
276,51949,0.16867415606975555
276,51999,0.03381488844752312
276,52049,0.009855907410383224
277,52099,0.08663750439882278
277,52149,0.2403474599123001
277,52199,0.17308537662029266
277,52249,0.2445542812347412
278,52299,0.5611348748207092
278,52349,0.413128137588501
278,52399,0.23743318021297455
278,52449,0.32155635952949524
279,52499,0.2648383677005768
279,52549,0.11441648751497269
279,52599,0.27968138456344604
280,52649,0.4390345811843872
280,52699,0.055413372814655304
280,52749,0.0308395829051733
280,52799,0.23954135179519653
281,52849,0.14240087568759918
281,52899,0.49779728055000305
281,52949,0.16937007009983063
281,52999,0.4400104582309723
282,53049,0.5145752429962158
282,53099,0.23721091449260712
282,53149,0.5682390928268433
282,53199,0.02016163244843483
283,53249,0.07305820286273956
283,53299,0.19152836501598358
283,53349,0.5525248646736145
284,53399,0.5147660970687866
284,53449,0.4602394700050354
284,53499,0.02464664727449417
284,53549,0.5517557263374329
285,53599,0.19747087359428406
285,53649,0.044159624725580215
285,53699,0.17558589577674866
285,53749,0.45530322194099426
286,53799,0.05917194113135338
286,53849,0.19041594862937927
286,53899,0.6492315530776978
286,53949,0.23449759185314178
287,53999,0.056649547070264816
287,54049,0.31596773862838745
287,54099,0.40329188108444214
288,54149,0.21491043269634247
288,54199,0.03584200143814087
288,54249,0.2213132679462433
288,54299,0.13253982365131378
289,54349,0.29473695158958435
289,54399,0.24761147797107697
289,54449,0.17244073748588562
289,54499,0.2555730640888214
290,54549,0.4227711260318756
290,54599,0.1684020310640335
290,54649,0.20161239802837372
290,54699,0.2567308843135834
291,54749,0.5844303369522095
291,54799,0.11527714133262634
291,54849,0.19703827798366547
292,54899,0.2797945439815521
292,54949,0.04224089905619621
292,54999,0.030101438984274864
292,55049,0.05145658552646637
293,55099,0.5446661114692688
293,55149,0.07161808013916016
293,55199,0.37972891330718994
293,55249,0.11598504334688187
294,55299,0.25924456119537354
294,55349,0.251859575510025
294,55399,0.09579439461231232
294,55449,0.48876792192459106
295,55499,0.019377365708351135
295,55549,0.6174814701080322
295,55599,0.05342978239059448
296,55649,0.469978004693985
296,55699,0.5097289085388184
296,55749,0.06323540210723877
296,55799,0.11312457174062729
297,55849,0.23796206712722778
297,55899,0.18755947053432465
297,55949,0.07396532595157623
297,55999,0.3595207631587982
298,56049,0.27825960516929626
298,56099,0.014669906347990036
298,56149,0.1440996676683426
298,56199,0.3936139941215515
299,56249,0.015462476760149002
299,56299,0.029199378564953804
299,56349,0.004737637937068939
299,56399,0.012081386521458626
